# Hangel Syllables
B0FA	n j @ l ph
B0FB	n j @ l h
B0FC	n j @ m
B0FD	n j @ p
B0FE	n j @ p sh
B0FF	n j @ sh
B100	n j @ s
B101	n j @ N	
B102	n j @ tS
B103	n j @ tSh
B104	n j @ kh
B105	n j @ th
B106	n j @ ph
B107	n j @ h
B108	n ^
B109	n ^ k
B10A	n ^ k>
B10B	n ^ k sh
B10C	n ^ n
B10D	n ^ n tS
B10E	n ^ n h
B10F	n ^ t
B110	n ^ l
B111	n ^ l k
B112	n ^ l m
B113	n ^ l p
B114	n ^ l sh
B115	n ^ l th
B116	n ^ l ph
B117	n ^ l h
B118	n ^ m
B119	n ^ p
B11A	n ^ p sh
B11B	n ^ sh
B11C	n ^ s
B11D	n ^ N
B11E	n ^ tS
B11F	n ^ tSh
B120	n ^ kh
B121	n ^ th
B122	n ^ ph
B123	n ^ h
B124	n e
B125	n e k
B126	n e k>
B127	n e k sh
B128	n e n
B129	n e n tS
B12A	n e n h
B12B	n e t
B12C	n e l
B12D	n e l k
B12E	n e l m
B12F	n e l p
B130	n e l sh
B131	n e l th
B132	n e l ph
B133	n e l h
B134	n e m
B135	n e p
B136	n e p sh
B137	n e sh
B138	n e s
B139	n e N
B13A	n e tS
B13B	n e tSh
B13C	n e kh
B13D	n e th
B13E	n e ph
B13F	n e h
B140	n j ^
B141	n j ^ k
B142	n j ^ k>
B143	n j ^ k sh
B144	n j ^ n
B145	n j ^ n tS
B146	n j ^ n h
B147	n j ^ t
B148	n j ^ l
B149	n j ^ l k
B14A	n j ^ l m
B14B	n j ^ l p
B14C	n j ^ l sh
B14D	n j ^ l th
B14E	n j ^ l ph
B14F	n j ^ l h
B150	n j ^ m
B151	n j ^ p
B152	n j ^ p sh
B153	n j ^ sh
B154	n j ^ s
B155	n j ^ N
B156	n j ^ tS
B157	n j ^ tSh
B158	n j ^ kh
B159	n j ^ th
B15A	n j ^ ph
B15B	n j ^ h
B15C	n j e
B15D	n j e k
B15E	n j e k>
B15F	n j e k sh
B160	n j e n
B161	n j e n tS
B162	n j e n h
B163	n j e t
B164	n j e l
B165	n j e l k
B166	n j e l m
B167	n j e l p
B168	n j e l sh
B169	n j e l th
B16A	n j e l ph
B16B	n j e l h
B16C	n j e m
B16D	n j e p
B16E	n j e p sh
B16F	n j e sh
B170	n j e s
B171	n j e N
B172	n j e tS
B173	n j e tSh
B174	n j e kh
B175	n j e th
B176	n j e ph
B177	n j e h
B178	n o
B179	n o k
B17A	n o k>
B17B	n o k sh
B17C	n o n
B17D	n o n tS
B17E	n o n h
B17F	n o t
B180	n o l
B181	n o l k
B182	n o l m
B183	n o l p
B184	n o l sh
B185	n o l th
B186	n o l ph
B187	n o l h
B188	n o m
B189	n o p
B18A	n o p sh
B18B	n o sh
B18C	n o s
B18D	n o N
B18E	n o tS
B18F	n o tSh
B190	n o kh
B191	n o th
B192	n o ph
B193	n o h
B194	n w a
B195	n w a k
B196	n w a k>
B197	n w a k sh
B198	n w a n
B199	n w a n tS
B19A	n w a n h
B19B	n w a t
B19C	n w a l
B19D	n w a l k
B19E	n w a l m
B19F	n w a l p
B1A0	n w a l sh
B1A1	n w a l th
B1A2	n w a l ph
B1A3	n w a l h
B1A4	n w a m
B1A5	n w a p
B1A6	n w a p sh
B1A7	n w a sh
B1A8	n w a s
B1A9	n w a N
B1AA	n w a tS
B1AB	n w a tSh
B1AC	n w a kh
B1AD	n w a th
B1AE	n w a ph
B1AF	n w a h
B1B0	n w @
B1B1	n w @ k
B1B2	n w @ k>
B1B3	n w @ k sh
B1B4	n w @ n
B1B5	n w @ n tS
B1B6	n w @ n h
B1B7	n w @ t
B1B8	n w @ l
B1B9	n w @ l k
B1BA	n w @ l m
B1BB	n w @ l p
B1BC	n w @ l sh
B1BD	n w @ l th
B1BE	n w @ l ph
B1BF	n w @ l h
B1C0	n w @ m
B1C1	n w @ p
B1C2	n w @ p sh
B1C3	n w @ sh
B1C4	n w @ s
B1C5	n w @ N
B1C6	n w @ tS
B1C7	n w @ tSh
B1C8	n w @ kh
B1C9	n w @ th
B1CA	n w @ ph
B1CB	n w @ h
B1CC	n w e
B1CD	n w e k
B1CE	n w e k>
B1CF	n w e k sh
B1D0 	n w e n
B1D1	n w e n tS
B1D2	n w e n h
B1D3	n w e t
B1D4	n w e l
B1D5	n w e l k
B1D6	n w e l m
B1D7	n w e l p
B1D8	n w e l sh
B1D9	n w e l th
B1DA	n w e l ph
B1DB	n w e l h
B1DC	n w e m
B1DD	n w e p
B1DE	n w e p sh
B1DF	n w e sh
B1E0	n w e s
B1E1	n w e N
B1E2	n w e tS
B1E3	n w e tSh
B1E4	n w e kh
B1E5	n w e th
B1E6	n w e ph
B1E7	n w e h
B1E8	n j o
B1E9	n j o k
B1EA	n j o k>
B1EB	n j o k sh
B1EC	n j o n
B1ED	n j o n tS
B1EE	n j o n h
B1EF	n j o t
B1F0	n j o l
B1F1	n j o l k
B1F2	n j o l m
B1F3	n j o l p
B1F4	n j o l sh
B1F5	n j o l th
B1F6	n j o l ph
B1F7	n j o l h
B1F8	n j o m
B1F9	n j o p
B1FA	n j o p sh
B1FB	n j o sh
B1FC	n j o s
B1FD	n j o N
B1FE	n j o tS
B1FF	n j o tSh
B200	n j o kh
B201	n j o th
B202	n j o ph
B203	n j o h
B204	n u
B205	n u k
B206	n u k>
B207	n u k sh
B208	n u n
B209	n u n tS
B20A	n u n h
B20B	n u t
B20C	n u l
B20D	n u l k
B20E	n u l m
B20F	n u l p
B210	n u l sh
B211	n u l th
B212	n u l ph
B213	n u l h
B214	n u m
B215	n u p
B216	n u p sh
B217	n u sh
B218	n u s
B219	n u N
B21A	n u tS
B21B	n u tSh
B21C	n u kh
B21D	n u th
B21E	n u ph
B21F	n u h
B220	n w ^
B221	n w ^ k
B222	n w ^ k>	
B223	n w ^ k sh
B224	n w ^ n
B225	n w ^ n tS
B226	n w ^ n h
B227	n w ^ t
B228	n w ^ l
B229	n w ^ l k
B22A	n w ^ l m
B22B	n w ^ l p
B22C	n w ^ l sh
B22D	n w ^ l th
B22E	n w ^ l ph
B22F	n w ^ l h
B230	n w ^ m
B231	n w ^ p
B232	n w ^ p sh
B233	n w ^ sh
B234	n w ^ s
B235	n w ^ N
B236	n w ^ tS
B237	n w ^ tSh
B238	n w ^ kh
B239	n w ^ th
B23A	n w ^ ph
B23B	n w ^ h
B23C	n w E
B23D	n w E k
B23E	n w E k>
B23F	n w E k sh
B240	n w E n
B241	n w E n tS
B242	n w E n h
B243	n w E t
B244	n w E l
B245	n w E l k
B246	n w E l m
B247	n w E l p
B248	n w E l sh
B249	n w E l th
B24A	n w E l ph
B24B	n w E l h
B24C	n w E m
B24D	n w E p
B24E	n w E p sh
B24F	n w E sh
B250	n w E s
B251	n w E N
B252	n w E tS
B253	n w E tSh
B254	n w E kh
B255	n w E th
B256	n w E ph
B257	n w E h
B258	n 7
B259	n 7 k
B25A	n 7 k>
B25B	n 7 k sh
B25C	n 7 n
B25D	n 7 n tS
B25E	n 7 n h
B25F	n 7 t
B260	n 7 l
B261	n 7 l k
B262	n 7 l m
B263	n 7 l p
B264	n 7 l sh
B265	n 7 l th
B266	n 7 l ph
B267	n 7 l h
B268	n 7 m
B269	n 7 p
B26A	n 7 p sh
B26B	n 7 sh
B26C	n 7 s
B26D	n 7 N
B26E	n 7 tS
B26F	n 7 tSh
B270	n 7 kh
B271	n 7 th
B272	n 7 ph
B273	n 7 h
B274	n j u
B275	n j u k
B276	n j u k>
B277	n j u k sh
B278	n j u n
B279	n j u n tS
B27A	n j u n h
B27B	n j u t
B27C	n j u l
B27D	n j u l k
B27E	n j u l m
B27F	n j u l p
B280	n j u l sh
B281	n j u l th
B282	n j u l ph
B283	n j u l h
B284	n j u m
B285	n j u p
B286	n j u p sh
B287	n j u sh
B288	n j u s
B289	n j u N
B28A	n j u tS
B28B	n j u tSh
B28C	n j u kh
B28D	n j u th
B28E	n j u ph
B28F	n j u h
B290	n 4
B291	n 4 k
B292	n 4 k>
B293	n 4 k sh
B294	n 4 n
B295	n 4 n tS
B296	n 4 nh
B297	n 4 t
B298	n 4 l
B299	n 4 l k
B29A	n 4 l m
B29B	n 4 l p
B29C	n 4 l sh
B29D	n 4 l th
B29E	n 4 l ph
B29F	n 4 l h
B2A0	n 4 m
B2A1	n 4 p
B2A2	n 4 p sh
B2A3	n 4 sh
B2A4	n 4 s
B2A5	n 4 N
B2A6	n 4 tS
B2A7	n 4 tSh
B2A8	n 4 kh
B2A9	n 4 th
B2AA	n 4 ph
B2AB	n 4 h
B2AC	n 4 j
B2AD	n 4 j k
B2AE	n 4 j k>
B2AF	n 4 j k sh
B2B0	n 4 j n
B2B1	n 4 j n tS
B2B2	n 4 j n h
B2B3	n 4 j t
B2B4	n 4 j l
B2B5	n 4 j l k
B2B6	n 4 j l m
B2B7	n 4 j l p
B2B8	n 4 j l sh
B2B9	n 4 j l th
B2BA	n 4 j l ph
B2BB	n 4 j l h
B2BC	n 4 j m
B2BD	n 4 j p
B2BE	n 4 j p sh
B2BF	n 4 j sh
B2C0	n 4 j s
B2C1	n 4 j N
B2C2	n 4 j tS
B2C3	n 4 j tSh
B2C4	n 4 j kh
B2C5	n 4 j th
B2C6	n 4 j ph
B2C7	n 4 j h
B2C8	n i	
B2C9	n i k
B2CA	n i k>
B2CB	n i k sh
B2CC	n i n
B2CD	n i n tS
B2CE	n i n h
B2CF	n i t
B2D0	n i l
B2D1	n i l k
B2D2	n i l m
B2D3	n i l p
B2D4	n i l sh
B2D5	n i l th
B2D6	n i l ph
B2D7	n i l h
B2D8	n i m
B2D9	n i p
B2DA	n i p sh
B2DB	n i sh
B2DC	n i s
B2DD	n i N
B2DE	n i tS
B2DF	n i tSh
B2E0	n i kh
B2E1	n i th
B2E2	n i ph
B2E3	n i h
B2E4	t a	
B2E5	t a k
B2E6	t a k>
B2E7	t a k sh
B2E8	t a n
B2E9	t a n tS
B2EA	t a n h
B2EB	t a t
B2EC	t a l
B2ED	t a l k
B2EE	t a l m
B2EF	t a l b
B2F0	t a l sh
B2F1	t a l th
B2F2	t a l ph
B2F3	t a l h
B2F4	t a m
B2F5	t a p
B2F6	t a p sh
B2F7	t a sh
B2F8	t a s
B2F9	t a N
B2FA	t a tS
B2FB	t a tSh
B2FC	t a kh
B2FD	t a th
B2FE	t a ph
B2FF	t a h
B300	t @
B301	t @ k
B302	t @ k>
B303	t @ k sh
B304	t @ n
B305	t @ n tS
B306	t @ n h
B307	t @ t
B308	t @ l
B309	t @ l k
B30A	t @ l m
B30B	t @ l p
B30C	t @ l sh
B30D	t @ l th
B30E	t @ l ph
B30F	t @ l h
B310	t @ m
B311	t @ p
B312	t @ p sh
B313	t @ sh
B314	t @ s
B315	t @ N
B316	t @ tS
B317	t @ tSh
B318	t @ kh	
B319	t @ th
B31A	t @ ph
B31B	t @ h
B31C	t j a
B31D	t j a k
B31E	t j a k>
B31F	t j a k sh
B320	t j a n
B321	t j a n tS
B322	t j a n h
B323	t j a t
B324	t j a l
B325	t j a l k
B326	t j a l m
B327	t j a l p
B328	t j a l sh
B329	t j a l th
B32A	t j a l ph
B32B	t j a l h
B32C	t j a m
B32D	t j a p
B32E	t j a p sh
B32F	t j a sh
B330	t j a s
B331	t j a N
B332	t j a tS
B333	t j a tSh
B334	t j a kh
B335	t j a th
B336	t j a ph
B337	t j a h
B338	t j @
B339	t j @ k
B33A	t j @ k>	
B33B	t j @ k sh
B33C	t j @ n
B33D	t j @ n tS
B33E	t j @ n h
B33F	t j @ t
B340	t j @ l
B341	t j @ l k
B342	t j @ l m
B343	t j @ l p
B344	t j @ l sh
B345	t j @ l th
B346	t j @ l ph
B347	t j @ l h
B348	t j @ m
B349	t j @ p
B34A	t j @ p sh
B34B	t j @ sh
B34C	t j @ s
B34D	t j @ N
B34E	t j @ tS
B34F	t j @ tSh
B350	t j @ kh
B351	t j @ th
B352	t j @ ph
B353	t j @ h
B354	t ^
B355	t ^ k
B356	t ^ k>
B357	t ^ k sh
B358	t ^ n
B359	t ^ n tS
B35A	t ^ n h
B35B	t ^ t
B35C	t ^ l
B35D	t ^ l k
B35E	t ^ l m
B35F	t ^ l p
B360	t ^ l sh
B361	t ^ l th
B362	t ^ l ph
B363	t ^ l h
B364	t ^ m
B365	t ^ p
B366	t ^ p sh
B367	t ^ sh
B368	t ^ s
B369	t ^ N
B36A	t ^ tS
B36B	t ^ tSh
B36C	t ^ kh
B36D	t ^ th
B36E	t ^ ph
B36F	t ^ h
B370	t e
B371	t e k
B372	t e k>
B373	t e k sh
B374	t e n
B375	t e n tS
B376	t e n h
B377	t e t
B378	t e l
B379	t e l k
B37A	t e l m
B37B	t e l p
B37C	t e l sh
B37D	t e l th
B37E	t e l ph
B37F	t e l h
B380	t e m
B381	t e p
B382	t e p sh
B383	t e sh
B384	t e s
B385	t e N
B386	t e tS
B387	t e tSh
B388	t e kh
B389	t e th
B38A	t e ph
B38B	t e h
B38C	t j ^
B38D	t j ^ k
B38E	t j ^ k>
B38F	t j ^ k sh
B390	t j ^ n
B391	t j ^ n tS
B392	t j ^ n h
B393	t j ^ t
B394	t j ^ l
B395	t j ^ l k
B396	t j ^ l m
B397	t j ^ l p
B398	t j ^ l sh
B399	t j ^ l th
B39A	t j ^ l ph
B39B	t j ^ l h
B39C	t j ^ m
B39D	t j ^ p
B39E	t j ^ p sh
B39F	t j ^ sh
B3A0	t j ^ s
B3A1	t j ^ N
B3A2	t j ^ tS
B3A3	t j ^ tSh
B3A4	t j ^ kh
B3A5	t j ^ th
B3A6	t j ^ ph
B3A7	t j ^ h
B3A8 	t j e
B3A9	t j e k
B3AA	t j e k>
B3AB	t j e k sh
B3AC	t j e n
B3AD	t j e n tS
B3AE	t j e n h
B3AF	t j e t
B3B0	t j e l
B3B1	t j e l k
B3B2	t j e l m
B3B3	t j e l p
B3B4	t j e l sh
B3B5	t j e l th
B3B6	t j e l ph
B3B7	t j e l h
B3B8	t j e m
B3B9	t j e p
B3BA	t j e p sh
B3BB	t j e sh
B3BC	t j e s
B3BD	t j e N
B3BE	t j e tS
B3BF	t j e tSh
B3C0	t j e kh
B3C1	t j e th
B3C2	t j e ph
B3C3	t j e h
B3C4	t o
B3C5	t o k
B3C6	t o k>
B3C7	t o k sh
B3C8	t o n
B3C9	t o n tS
B3CA	t o n h
B3CB	t o t
B3CC	t o l
B3CD	t o l k
B3CE	t o l m
B3CF	t o l p
B3D0	t o l sh
B3D1	t o l th
B3D2	t o l ph
B3D3	t o l h
B3D4	t o m
B3D5	t o p
B3D6	t o p sh
B3D7	t o sh
B3D8	t o s
B3D9	t o N
B3DA	t o tS
B3DB	t o tSh
B3DC	t o kh
B3DD	t o th
B3DE	t o ph
B3DF	t o h
B3E0	t w a
B3E1	t w a k
B3E2	t w a k>
B3E3	t w a k sh
B3E4	t w a n
B3E5	t w a n tS
B3E6	t w a n h
B3E7	t w a t
B3E8	t w a l
B3E9	t w a l k
B3EA	t w a l m
B3EB	t w a l p
B3EC	t w a l sh
B3ED	t w a l th
B3EE	t w a l ph
B3EF	t w a l h
B3F0	t w a m
B3F1	t w a p
B3F2	t w a p sh
B3F3	t w a sh
B3F4	t w a s
B3F5	t w a N
B3F6	t w a tS
B3F7	t w a tSh
B3F8	t w a kh
B3F9	t w a th
B3FA	t w a ph
B3FB	t w a h
B3FC	t w @
B3FD	t w @ k
B3FE	t w @ k>
B3FF	t w @ k sh
B400	t w @ n
B401	t w @ n tS
B402	t w @ n h
B403	t w @ t
B404	t w @ l
B405	t w @ l k
B406	t w @ l m
B407	t w @ l p
B408	t w @ l sh
B409	t w @ l th
B40A	t w @ l ph
B40B	t w @ l h
B40C	t w @ m
B40D	t w @ p
B40E	t w @ p sh
B40F	t w @ sh
B410	t w @ s
B411	t w @ N
B412	t w @ tS
B413	t w @ tSh
B414	t w @ kh
B415	t w @ th
B416	t w @ ph
B417	t w @ h
B418	t w e
B419	t w e k
B41A	t w e k>
B41B	t w e k sh
B41C	t w e n
B41D	t w e n tS
B41E	t w e n h
B41F	t w e t
B420	t w e l
B421	t w e l k
B422	t w e l m
B423	t w e l p
B424	t w e l sh
B425	t w e l th
B426	t w e l ph
B427	t w e l h
B428	t w e m
B429	t w e p
B42A	t w e p sh
B42B	t w e sh
B42C	t w e s
B42D	t w e N
B42E	t w e tS
B42F	t w e tSh
B430	t w e kh
B431	t w e th
B432	t w e ph
B433	t w e h
B434	t j o
B435	t j o k
B436	t j o k>
B437	t j o k sh
B438	t j o n
B439	t j o n tS
B43A	t j o n h
B43B	t j o t
B43C	t j o l
B43D	t j o l k
B43E	t j o l m
B43F	t j o l p
B440	t j o l sh
B441	t j o l th
B442	t j o l ph
B443	t j o l h
B444	t j o m
B445	t j o p
B446	t j o p sh
B447	t j o sh
B448	t j o s
B449	t j o N
B44A	t j o tS
B44B	t j o tSh
B44C	t j o kh
B44D	t j o th
B44E	t j o ph
B44F	t j o h
B450	t u
B451	t u k
B452	t u k>
B453	t u k sh
B454	t u n
B455	t u n tS
B456	t u n h
B457	t u t
B458	t u l
B459	t u l k
B45A	t u l m
B45B	t u l p
B45C	t u l sh
B45D	t u l th
B45E	t u l ph
B45F	t u l h
B460	t u m
B461	t u p
B462	t u p sh
B463	t u sh
B464	t u s
B465	t u N
B466	t u tS
B467	t u tSh
B468	t u kh
B469	t u th
B46A	t u ph
B46B	t u h
B46C	t w ^
B46D	t w ^ k
B46E	t w ^ k>
B46F	t w ^ k sh
B470	t w ^ n
B471	t w ^ n tS
B472	t w ^ n h
B473	t w ^ t
B474	t w ^ l
B475	t w ^ l k
B476	t w ^ l m
B477	t w ^ l p
B478	t w ^ l sh
B479	t w ^ l th
B47A	t w ^ l ph
B47B	t w ^ l h
B47C	t w ^ m
B47D	t w ^ p
B47E	t w ^ p sh
B47F	t w ^ sh
B480	t w ^ s
B481	t w ^ N
B482	t w ^ tS
B483	t w ^ tSh
B484	t w ^ kh
B485	t w ^ th
B486	t w ^ ph
B487	t w ^ h
B488	t w E
B489	t w E k
B48A	t w E k>
B48B	t w E k sh
B48C	t w E n
B48D	t w E n tS
B48E	t w E n h
B48F	t w E t
B490	t w E l
B491	t w E l k
B492	t w E l m
B493	t w E l p
B494	t w E l sh
B495	t w E l th
B496	t w E l ph
B497	t w E l h
B498	t w E m
B499	t w E p
B49A	t w E p sh
B49B	t w E sh
B49C	t w E s
B49D	t w E N
B49E	t w E tS
B49F	t w E tSh
B4A0	t w E kh
B4A1	t w E th
B4A2	t w E ph
B4A3	t w E h
B4A4	t 7
B4A5	t 7 k
B4A6	t 7 k>
B4A7	t 7 k sh
B4A8	t 7 n
B4A9	t 7 n tS
B4AA	t 7 n h
B4AB	t 7 t
B4AC	t 7 l
B4AD	t 7 l k
B4AE	t 7 l m
B4AF	t 7 l p
B4B0	t 7 l sh
B4B1	t 7 l th
B4B2	t 7 l ph
B4B3	t 7 l h
B4B4	t 7 m
B4B5	t 7 p
B4B6	t 7 p sh
B4B7	t 7 sh
B4B8	t 7 s
B4B9	t 7 N
B4BA	t 7 tS
B4BB	t 7 tSh
B4BC	t 7 kh
B4BD	t 7 th
B4BE	t 7 ph
B4BF	t 7 h
B4C0	t j u
B4C1	t j u k
B4C2	t j u k>
B4C3	t j u k sh
B4C4	t j u n
B4C5	t j u n tS
B4C6	t j u n h
B4C7	t j u t
B4C8	t j u l
B4C9	t j u l k
B4CA	t j u l m
B4CB	t j u l p
B4CC	t j u l sh
B4CD	t j u l th
B4CE	t j u l ph
B4CF	t j u l h
B4D0	t j u m
B4D1	t j u p
B4D2	t j u p sh
B4D3	t j u sh
B4D4	t j u s
B4D5	t j u N
B4D6	t j u tS
B4D7	t j u tSh
B4D8	t j u kh
B4D9	t j u th
B4DA	t j u ph
B4DB	t j u h
B4DC	t 4
B4DD	t 4 k
B4DE	t 4 k>
B4DF	t 4 k sh
B4E0	t 4 n
B4E1	t 4 n tS
B4E2	t 4 n h
B4E3	t 4 t
B4E4	t 4 l
B4E5	t 4 l k
B4E6	t 4 l m
B4E7	t 4 l p
B4E8	t 4 l sh
B4E9	t 4 l th
B4EA	t 4 l ph
B4EB	t 4 l h
B4EC	t 4 m
B4ED	t 4 p
B4EE	t 4 p sh
B4EF	t 4 sh
B4F0	t 4 s
B4F1	t 4 N
B4F2	t 4 tS
B4F3	t 4 tSh
B4F4	t 4 kh
B4F5	t 4 th
B4F6	t 4 ph
B4F7	t 4 h
B4F8	t 4 j
B4F9	t 4 j k
B4FA	t 4 j k>
B4FB	t 4 j k sh
B4FC	t 4 j n
B4FD	t 4 j n tS
B4FE	t 4 j n h
B4FF	t 4 j t
B500	t 4 j l
B501	t 4 j l k
B502	t 4 j l m
B503	t 4 j l p
B504	t 4 j l sh
B505	t 4 j l th
B506	t 4 j l ph
B507	t 4 j l h
B508	t 4 j m
B509	t 4 j p
B50A	t 4 j p sh
B50B	t 4 j sh
B50C	t 4 j s
B50D	t 4 j N
B50E	t 4 j tS
B50F	t 4 j tSh
B510	t 4 j kh
B511	t 4 j th
B512	t 4 j ph
B513	t 4 j h
B514	t i
B515	t i k
B516	t i k>
B517	t i k sh
B518	t i n
B519	t i n tS
B51A	t i n h
B51B	t i t
B51C	t i l
B51D	t i l k
B51E	t i l m
B51F	t i l p
B520	t i l sh
B521	t i l th
B522	t i l ph
B523	t i l h
B524	t i m
B525	t i p
B526	t i p sh
B527	t i sh
B528	t i s
B529	t i N
B52A	t i tS
B52B	t i tSh
B52C	t i kh
B52D	t i th
B52E	t i ph
B52F	t i h
B530	t> a
B531	t> a k
B532	t> a k>
B533	t> a k sh
B534	t> a n
B535	t> a n tS
B536	t> a n h
B537	t> a t
B538	t> a l
B539	t> a l k
B53A	t> a l m
B53B	t> a l p
B53C	t> a l sh
B53D	t> a l th
B53E	t> a l ph
B53F	t> a l h
B540	t> a m
B541	t> a p
B542	t> a p sh
B543	t> a sh
B544	t> a s
B545	t> a N
B546	t> a tS
B547	t> a tSh
B548	t> a kh
B549	t> a th
B54A	t> a ph
B54B	t> a h
B54C	t> @
B54D	t> @ k
B54E	t> @ k>
B54F	t> @ k sh
B550	t> @ n
B551	t> @ n tS
B552	t> @ n h
B553	t> @ t
B554	t> @ l
B555	t> @ l k
B556	t> @ l m
B557	t> @ l p
B558	t> @ l sh
B559	t> @ l th
B55A	t> @ l ph
B55B	t> @ l h
B55C	t> @ m
B55D	t> @ p
B55E	t> @ p sh
B55F 	t> @ sh
B560	t> @ s
B561	t> @ N
B562	t> @ tS
B563	t> @ tSh
B564	t> @ kh
B565	t> @ th
B566	t> @ ph
B567	t> @ h
B568	t> j a
B569	t> j a k
B56A	t> j a k>
B56B	t> j a k sh
B56C	t> j a n
B56D	t> j a n tS
B56E	t> j a n h
B56F	t> j a t
B570	t> j a l
B571	t> j a l k
B572	t> j a l m
B573	t> j a l p
B574	t> j a l sh
B575	t> j a l th
B576	t> j a l ph
B577	t> j a l h
B578	t> j a m
B579	t> j a p
B57A	t> j a p sh
B57B	t> j a sh
B57C	t> j a s
B57D	t> j a N
B57E	t> j a tS
B57F	t> j a tSh
B580	t> j a kh
B581	t> j a th
B582	t> j a ph
B583	t> j a h
B584	t> j @
B585	t> j @ k
B586	t> j @ k>
B587	t> j @ k sh
B588	t> j @ n
B589	t> j @ n tS
B58A	t> j @ n h
B58B	t> j @ t
B58C	t> j @ l
B58D	t> j @ l k
B58E	t> j @ l m
B58F	t> j @ l p
B590	t> j @ l sh
B591	t> j @ l th
B592	t> j @ l ph
B593	t> j @ l h
B594	t> j @ m
B595	t> j @ p
B596	t> j @ p sh
B597	t> j @ sh
B598	t> j @ s
B599	t> j @ N
B59A	t> j @ tS
B59B	t> j @ tSh
B59C	t> j @ kh
B59D	t> j @ th
B59E	t> j @ ph
B59F	t> j @ h
B5A0	t> ^
B5A1	t> ^ k
B5A2	t> ^ k>
B5A3	t> ^ k sh
B5A4	t> ^ n
B5A5	t> ^ n tS
B5A6	t> ^ n h
B5A7	t> ^ t
B5A8	t> ^ l
B5A9	t> ^ l k
B5AA	t> ^ l m
B5AB	t> ^ l p
B5AC	t> ^ l sh
B5AD	t> ^ l th
B5AE	t> ^ l ph
B5AF	t> ^ l h
B5B0	t> ^ m
B5B1	t> ^ p
B5B2	t> ^ p sh
B5B3	t> ^ sh
B5B4	t> ^ s
B5B5	t> ^ N
B5B6	t> ^ tS
B5B7	t> ^ tSh
B5B8	t> ^ kh
B5B9	t> ^ th
B5BA	t> ^ ph
B5BB	t> ^ h
B5BC	t> e
B5BD	t> e k
B5BE	t> e k>
B5BF	t> e k sh
B5C0	t> e n
B5C1	t> e n tS
B5C2	t> e n h
B5C3	t> e t
B5C4	t> e l
B5C5	t> e l k
B5C6	t> e l m
B5C7	t> e l p
B5C8	t> e l sh
B5C9	t> e l th
B5CA	t> e l ph
B5CB	t> e l h
B5CC	t> e m
B5CD	t> e p
B5CE	t> e p sh
B5CF	t> e sh
B5D0	t> e s
B5D1	t> e N
B5D2	t> e tS
B5D3	t> e tSh
B5D4	t> e kh
B5D5	t> e th
B5D6	t> e ph
B5D7	t> e h
B5D8	t> j ^
B5D9	t> j ^ k
B5DA	t> j ^ k>
B5DB	t> j ^ k sh
B5DC	t> j ^ n
B5DD	t> j ^ n tS
B5DE	t> j ^ n h
B5DF	t> j ^ t
B5E0	t> j ^ l
B5E1	t> j ^ l k
B5E2	t> j ^ l m
B5E3	t> j ^ l p
B5E4	t> j ^ l sh
B5E5	t> j ^ l th
B5E6	t> j ^ l ph
B5E7	t> j ^ l h
B5E8	t> j ^ m
B5E9	t> j ^ p
B5EA	t> j ^ p sh
B5EB	t> j ^ sh
B5EC	t> j ^ s
B5ED	t> j ^ N
B5EE	t> j ^ tS
B5EF	t> j ^ tSh
B5F0	t> j ^ kh
B5F1	t> j ^ th
B5F2	t> j ^ ph
B5F3	t> j ^ h
B5F4	t> j e
B5F5	t> j e k
B5F6	t> j e k>
B5F7	t> j e k sh
B5F8	t> j e n
B5F9	t> j e n tS
B5FA	t> j e n h
B5FB	t> j e t
B5FC	t> j e l
B5FD	t> j e l k
B5FE	t> j e l m
B5FF	t> j e l p
B600	t> j e l sh
B601	t> j e l th
B602	t> j e l ph
B603	t> j e lh
B604	t> j e m
B605	t> j e p
B606	t> j e p sh
B607	t> j e sh
B608	t> j e s
B609	t> j e N
B60A	t> j e tS
B60B	t> j e tSh
B60C	t> j e kh
B60D	t> j e th
B60E	t> j e ph
B60F	t> j e h
B610	t> o
B611	t> o k
B612	t> o k>
B613	t> o k sh
B614	t> o n
B615	t> o n tS
B616	t> o n h
B617	t> o t
B618	t> o l
B619	t> o l k
B61A	t> o l m
B61B	t> o l p
B61C	t> o l sh
B61D	t> o l th
B61E	t> o l ph
B61F	t> o l h
B620	t> o m
B621	t> o p
B622	t> o p sh
B623	t> o sh
B624	t> o s
B625	t> o N
B626	t> o tS
B627	t> o tSh
B628	t> o kh
B629	t> o th
B62A	t> o ph
B62B	t> o h
B62C	t> w a
B62D	t> w a k
B62E	t> w a k>
B62F	t> w a k sh
B630	t> w a n
B631	t> w a n tS
B632	t> w a nh
B633	t> w a t
B634	t> w a l
B635	t> w a l k
B636	t> w a l m
B637	t> w a l p
B638	t> w a l sh
B639	t> w a l th
B63A	t> w a l ph
B63B	t> w a l h
B63C	t> w a m
B63D	t> w a p
B63E	t> w a p sh
B63F	t> w a sh
B640	t> w a s
B641	t> w a N
B642	t> w a tS
B643	t> w a tSh
B644	t> w a kh
B645	t> w a th
B646	t> w a ph
B647	t> w a h
B648	t> w @
B649	t> w @ k
B64A	t> w @ k>
B64B	t> w @ k sh
B64C	t> w @ n
B64D	t> w @ n tS
B64E	t> w @ n h
B64F	t> w @ t
B650	t> w @ l
B651	t> w @ l k
